-138,30,14,77,-88,72,194,54,51,-52,
-120,-10,-12,11,-57,82,245,16,110,-62,
-103,-15,-140,22,-22,28,249,30,47,-88,
-79,-47,-47,20,-54,-63,272,24,51,-28,
-51,-63,-31,13,-40,-47,266,20,41,-16,
-8,-26,-13,19,-45,-6,224,0,-9,-6,
-8,-29,3,0,-24,-25,92,0,-1,0,
-3,-18,21,0,-26,-23,11,5,-13,2,
0,0,9,0,-5,-5,-8,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,9,0,0,0,
-34,0,-10,66,-4,4,24,0,0,-1,
-43,-16,1,-4,-72,69,108,11,2,-8,
-32,-49,23,44,-140,97,142,36,4,22,
3,-59,44,-11,-301,167,158,44,36,10,
-62,-173,125,-45,-173,172,234,45,11,33,
-26,-172,94,-45,-125,215,196,109,16,0,
12,-14,24,114,-89,14,129,110,-24,12,
-25,-83,145,276,-86,77,67,98,-73,2,
53,-111,94,128,-282,38,103,89,16,-46,
-115,-40,0,338,-144,113,289,108,-62,-79,
-64,-50,-42,201,-56,83,419,121,62,-82,
-60,-49,98,244,-108,62,335,188,55,-105,
-123,9,-9,270,-157,92,385,137,17,-111,
-265,-164,-23,125,-238,230,571,87,6,-75,
-172,-212,-108,252,-82,124,540,86,-80,-110,
-209,-280,-141,254,-156,44,520,42,64,-90,
-149,-231,-59,41,-44,-5,594,37,117,-38,
-102,-142,-71,21,-83,-97,387,9,104,-10,
-24,-146,-58,4,-68,-162,335,-17,108,6,
13,-79,20,1,-89,-155,282,5,12,14,
-11,0,9,1,-9,4,-8,0,-4,-3,
0,0,0,0,0,0,9,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,-1,0,0,0,
0,0,0,0,0,0,0,0,0,0,
2,-2,-18,34,3,-5,23,3,9,0,
-20,16,48,159,4,-9,47,1,-14,1,
-39,-37,80,176,-5,14,2,20,10,2,
-66,-5,120,118,-31,53,39,55,38,35,
-11,-104,39,127,79,86,-18,53,110,8,
-18,-115,256,34,36,46,-140,-15,183,8,
-27,-80,282,164,-192,161,-13,21,259,-72,
61,12,149,130,-7,121,-62,74,185,-25,
152,17,242,49,100,158,-98,30,244,-9,
190,42,319,28,31,-87,4,12,137,50,
42,35,257,29,-24,174,39,11,183,65,
254,32,107,70,-134,166,-35,-40,84,186,
39,54,371,-24,-45,198,-8,5,134,32,
145,76,59,74,3,55,104,22,-6,98,
102,-2,224,114,-82,181,86,13,45,92,
138,205,83,84,13,154,74,72,103,32,
179,110,121,126,68,28,159,66,188,-19,
58,198,-14,39,100,300,130,66,193,0,
37,134,-206,23,98,180,367,7,65,15,
17,91,-116,-69,68,253,347,45,135,47,
-24,-132,-37,36,76,147,183,13,87,37,
-5,-18,15,7,22,24,49,0,39,1,
-4,0,0,0,-3,11,0,0,27,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,15,61,-2,-5,-16,9,-10,0,
-10,10,41,74,13,-16,24,13,-13,3,
-14,25,48,166,-18,-64,-70,64,-51,-18,
-68,-34,33,195,156,-99,14,135,-35,-25,
-4,-106,58,138,114,-79,-139,5,24,9,
-35,-135,23,101,-20,-59,140,124,11,44,
-48,-67,-27,70,88,163,-72,156,12,98,
-59,-15,44,62,-48,69,45,65,-105,158,
31,-116,123,103,-114,118,-179,-7,-18,356,
-53,-69,116,109,-88,25,111,98,96,215,
109,18,48,100,-7,13,-189,1,26,208,
38,-4,132,4,48,-94,25,39,153,-16,
69,17,39,-16,111,-153,-45,138,48,-22,
74,42,22,116,182,-88,69,123,69,-190,
66,-14,81,-224,70,78,-48,127,191,-83,
-69,28,-9,-73,121,-28,93,147,-2,-107,
97,-19,-35,29,82,-22,51,6,112,37,
-34,98,39,-106,78,249,58,40,-43,47,
-62,121,88,-156,101,176,-57,81,44,28,
26,310,147,-59,82,316,41,89,-11,-23,
-80,212,0,19,255,210,253,118,41,-39,
-30,13,-54,27,69,240,202,38,-10,11,
-16,-79,-3,6,0,124,86,4,176,-4,
-3,8,0,2,-17,52,31,7,26,-6,
0,0,0,0,0,0,9,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,25,0,0,0,31,0,0,
4,11,18,151,-16,-4,-20,106,-50,-4,
31,-16,-35,224,-8,-48,-17,43,-2,-61,
-38,-86,52,-22,106,-33,-12,60,-8,-9,
-34,-114,25,118,2,117,-98,271,58,9,
-12,-8,148,-28,65,33,46,193,-147,-95,
22,-102,-45,135,-25,-98,-10,217,-38,-40,
-80,-94,193,104,62,-3,-74,28,-20,-29,
-59,-138,135,146,8,-38,-31,146,-126,39,
-42,-5,-45,112,-127,-66,-138,40,-49,36,
44,-28,103,90,-36,-32,21,-16,26,-20,
110,-106,-45,41,-206,-54,-103,-16,18,57,
-11,25,11,12,-220,116,-57,57,-92,63,
16,-60,97,19,-109,-85,-90,-35,88,10,
37,-108,29,35,-223,-65,-160,33,-47,134,
-18,-112,29,-34,-116,1,-10,-70,108,162,
116,35,20,0,-143,74,-132,-10,-174,186,
-39,27,39,-152,11,63,-164,-21,159,-31,
-29,72,-53,-77,108,120,-145,26,-116,67,
98,-100,-81,-6,-20,-6,-98,133,-8,-111,
118,-144,46,-6,201,154,-159,4,-20,-45,
-20,38,-100,29,325,376,-6,32,113,-131,
-160,-78,35,12,12,499,115,27,-78,-103,
-87,-77,7,21,72,209,61,-2,97,-23,
-21,-4,-1,11,92,105,26,2,25,-25,
-9,-3,0,0,-8,16,26,0,1,1,
0,0,0,0,0,0,0,0,0,0,
0,0,0,25,0,0,0,0,0,0,
0,0,42,7,0,-8,0,76,0,0,
-2,-12,16,146,-41,-46,-19,169,-25,-4,
-2,6,36,214,25,-113,-10,29,-107,-26,
13,-40,116,101,178,-79,-31,33,-15,-160,
77,-97,82,87,-66,25,-77,98,-151,-95,
17,80,-46,56,-23,52,54,68,-47,-147,
-102,-128,21,41,-34,74,-8,13,199,-116,
114,48,-91,-17,-24,-30,0,132,-57,-71,
-47,-92,22,-31,19,241,-15,105,59,-197,
121,-106,81,-135,-56,81,-34,75,-35,-30,
34,-31,-48,37,-126,5,-56,100,-61,71,
72,84,56,-104,-129,-47,-93,-41,-89,148,
174,-44,52,24,-206,-7,-87,-176,-124,287,
104,-47,-51,-10,-233,-230,36,-205,22,463,
35,55,13,-27,-109,68,-104,-82,-96,264,
150,76,-40,2,-76,-29,-28,-8,-101,-13,
130,-5,36,-137,-78,8,-102,-14,89,-63,
72,104,-112,14,19,21,-19,52,-221,-122,
-88,52,-62,73,-72,-155,-66,3,-8,-112,
-44,70,53,-156,34,95,19,76,122,-124,
38,58,100,-98,-34,-54,-92,-30,-86,-188,
-27,-58,-40,-11,124,204,1,-82,140,-160,
-155,-167,49,-81,14,698,102,-52,158,-124,
-138,-85,46,48,103,371,51,-45,60,-55,
-18,-12,-17,32,12,3,0,-7,23,-7,
-1,0,0,0,-1,4,9,0,-2,0,
0,0,0,0,0,0,0,0,0,0,
0,0,1,-1,-2,-1,0,23,0,-18,
7,3,34,-42,-18,9,0,197,-17,-44,
1,13,5,92,0,-54,-9,256,-51,-75,
-98,-36,106,284,107,-224,-33,13,23,44,
-25,-72,133,2,80,3,-47,52,64,-133,
22,-110,41,-38,-60,-98,-103,-18,105,-140,
-30,-14,4,-69,56,-17,-17,232,185,-96,
31,-10,122,-106,10,147,-92,118,-167,53,
46,-146,-67,-77,89,-29,4,154,120,-147,
38,-6,18,24,2,30,-65,177,30,-23,
-26,-112,-14,-25,32,118,17,168,11,-184,
74,-63,-35,87,-145,-46,-46,124,72,-63,
70,137,-56,-28,-157,-61,-102,25,67,72,
76,16,48,-20,-235,-31,21,76,-95,46,
97,86,6,-66,-132,22,-79,98,-95,27,
169,-9,-65,-96,-177,-94,-88,2,55,39,
51,213,-19,10,-35,26,-55,61,-190,36,
71,111,-5,69,10,-47,-141,-29,-90,22,
-8,-50,-46,28,6,16,-78,-23,119,-150,
182,-7,112,-10,19,85,-166,-17,-96,-30,
-46,-37,-24,-19,50,97,-50,-132,28,26,
-18,-37,-14,117,-112,-98,-78,84,-20,-54,
126,-41,79,-116,33,217,-81,111,158,-83,
-271,-206,-1,-88,85,779,-124,-100,181,69,
-238,-80,17,29,22,550,-43,-72,-35,-33,
-37,8,-21,26,3,53,-12,-11,45,-33,
0,0,0,0,-3,-7,-5,0,23,0,
0,0,0,0,0,0,0,9,0,0,
3,0,3,-13,-6,-8,0,45,0,-41,
-4,0,5,-35,-5,-6,2,211,-28,-68,
-1,-16,0,59,-49,-24,-45,296,-39,-100,
-67,19,64,158,-39,-109,-53,163,-32,-176,
15,-154,246,63,8,44,-143,173,86,-130,
70,4,-94,-48,31,54,-1,-59,63,70,
35,70,-84,24,21,-1,-8,1,58,-107,
9,59,-88,-156,-25,161,45,97,116,-157,
48,-43,-23,-60,-27,72,15,103,127,-131,
21,4,-61,-138,40,-28,22,36,96,72,
-87,-35,62,-108,-130,211,-43,112,-28,70,
26,-65,-51,-26,9,29,108,249,-18,-58,
89,93,26,-94,-40,21,-29,189,-34,-60,
108,90,19,-95,-227,-60,-58,130,-155,38,
125,108,108,35,-194,-137,-89,108,-112,30,
93,75,73,57,72,-12,-84,191,13,-133,
55,20,-26,-41,-14,4,-213,138,5,-97,
74,69,-18,19,124,-1,-178,53,-103,-54,
146,45,-32,-60,18,2,-65,84,-37,-110,
38,-31,-108,120,51,-164,-95,-68,24,-8,
-66,-40,-105,-92,-3,23,-44,-94,89,-183,
-64,-11,-20,165,87,9,-120,-79,57,-77,
170,-196,-2,46,-35,-125,-16,13,310,-107,
-177,-78,-21,-90,-108,936,-89,-170,-7,-94,
-253,-82,6,-1,-91,973,-62,-50,-18,-96,
-27,0,-9,26,-1,140,-1,-1,58,-36,
0,0,0,0,0,28,0,37,-3,0,
0,0,0,0,0,0,0,9,0,0,
3,4,5,-33,-8,-8,0,76,0,-41,
4,-4,-6,-62,-12,-7,-5,217,-50,-57,
-80,-17,112,163,46,-41,-11,241,-69,-124,
-113,11,78,119,-15,-9,-5,123,137,-267,
-40,-72,101,72,19,52,-76,186,9,44,
23,-58,161,29,-95,-75,37,108,198,91,
28,-28,-65,12,104,-58,69,132,-83,-136,
-81,-60,-25,-70,-89,112,-24,41,75,144,
90,-14,-27,-158,46,98,-81,10,-2,4,
3,15,28,-135,-14,53,-53,-47,202,6,
56,-63,62,-209,-66,255,-30,38,72,116,
109,-26,-30,-133,131,192,31,-62,153,-8,
109,-72,-73,23,-43,118,102,152,-70,-161,
99,297,119,200,-129,39,23,21,-132,-95,
135,244,-3,101,8,-80,-87,146,-162,-107,
61,-76,-20,103,-149,-93,-199,179,-73,18,
202,95,66,30,174,-262,-118,104,2,-33,
124,-76,137,29,-45,-139,-77,67,73,22,
5,20,-26,31,-33,-94,-210,52,134,8,
205,-52,11,54,-1,-42,-37,133,14,-84,
117,-6,-9,117,44,-28,-154,37,118,-153,
174,5,-46,-63,119,-295,-257,217,37,-30,
138,-158,137,80,-140,-41,11,-14,287,-78,
-22,-131,97,142,60,708,-58,-38,48,-244,
-227,-35,24,63,-49,1645,-43,-63,-18,-92,
-34,-11,12,29,-44,355,-5,23,30,-26,
0,0,0,5,0,5,0,0,18,-9,
0,0,0,0,0,0,0,0,0,0,
0,0,2,-9,6,0,0,87,0,-18,
-14,0,46,-18,-6,-20,2,335,-26,-110,
-2,-1,93,173,-9,-66,-26,331,-73,-182,
-129,0,88,80,-10,-31,17,279,120,-159,
-109,-34,228,-82,-14,65,-70,119,171,27,
-17,17,-100,-30,-117,105,3,-35,42,-65,
48,-64,-28,-252,-147,46,-130,13,192,114,
59,47,-33,-156,-4,46,-58,-42,171,161,
-59,-115,-74,-183,2,114,89,-4,117,35,
44,47,-176,-155,44,90,-35,97,104,77,
44,-88,-90,-160,94,94,-4,43,120,22,
-116,-49,-123,-71,180,83,-45,73,234,36,
4,-161,-272,4,-120,193,130,204,262,-52,
-130,362,-136,156,-179,38,47,114,-26,-10,
-32,301,46,301,186,-77,-199,114,-138,128,
-98,-133,82,97,214,-8,24,17,-72,-18,
25,-23,0,96,91,-91,-67,46,-27,128,
63,35,6,-16,8,-174,-12,168,118,-22,
137,-10,55,24,129,-237,-37,47,0,47,
147,40,-49,6,-45,-292,-18,-34,95,176,
134,78,48,-155,-55,-208,112,-27,29,127,
96,83,57,-13,-4,-199,0,177,136,69,
229,60,12,-73,-10,-290,157,-80,266,47,
30,-5,90,51,-94,-81,104,-73,541,3,
-109,-24,94,74,-10,784,-25,-82,253,-83,
-21,-6,-2,3,-1,211,-67,-61,96,-45,
0,0,0,0,0,9,0,0,5,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,-2,0,0,93,0,-21,
1,0,40,-56,-1,-26,0,283,-4,-139,
8,-2,79,-59,-45,-39,-49,537,40,-209,
-82,-17,178,-64,-164,114,-50,381,171,-7,
-68,-35,96,-56,-85,127,-21,125,346,321,
85,6,-245,-134,0,98,-5,-78,39,178,
-3,46,-138,-183,-16,27,62,35,-16,109,
43,26,2,0,16,111,11,79,-90,101,
41,-26,-126,-17,53,-50,41,-73,33,149,
88,-57,-103,40,107,114,-119,-113,73,104,
-107,-39,-280,-67,49,194,93,40,60,8,
135,-82,-173,64,145,90,45,-50,167,-84,
12,-243,-165,43,56,169,156,-287,241,72,
-259,854,-283,334,-101,79,-74,-87,37,29,
-155,49,-38,-22,42,-29,-46,79,1,68,
-88,-157,-34,119,131,-148,70,58,2,61,
-48,-80,-61,14,102,-89,26,70,69,94,
-88,54,-64,-5,20,-66,-29,76,4,-3,
-13,-69,178,-7,-83,-182,-36,-60,166,79,
60,50,-28,-54,-97,-165,-66,-30,-11,34,
2,-40,36,-231,-132,-300,118,-119,212,22,
111,47,-83,-84,-36,-219,181,-138,95,318,
256,209,-341,-117,42,-496,156,-88,165,317,
141,41,104,20,3,-739,256,-4,251,14,
-34,-58,250,72,-8,77,-48,23,163,-41,
-17,-21,156,5,-3,99,-69,18,71,-26,
0,0,0,0,0,0,0,9,1,0,
0,0,0,0,0,0,0,0,0,0,
0,0,7,-17,-1,-4,0,41,8,-4,
-1,0,21,-18,-25,-18,0,199,-5,-116,
4,2,58,-10,-115,-14,-10,318,27,-23,
-65,-39,-24,-49,-51,205,14,324,-58,256,
-85,-4,-152,24,-55,338,120,22,-8,309,
84,3,-185,59,41,159,164,32,-69,125,
49,58,-220,-16,127,67,-26,-11,32,97,
-94,-14,-166,19,81,107,56,-62,-1,173,
121,-76,-135,-147,92,73,-28,-96,70,60,
72,-21,-46,-36,201,114,61,44,-203,52,
8,-36,-105,35,183,121,150,-129,-34,51,
7,-431,-7,343,-111,81,100,-105,391,-1,
-263,-36,-84,16,143,19,-5,-212,187,-38,
-106,803,13,71,-100,93,-90,-216,-170,151,
-40,-25,-76,-127,67,-113,167,49,196,109,
-167,-186,-81,151,-21,-101,-31,-52,86,124,
-131,-113,0,-6,184,-37,11,49,-105,61,
-147,27,-22,-24,-69,-22,64,-117,-75,68,
-90,90,-98,-195,-23,75,73,-23,-61,172,
-137,18,-9,20,-42,14,26,-2,57,28,
116,68,-178,-56,101,30,141,5,-23,162,
167,31,-214,-177,-3,-140,97,-110,-38,-52,
163,66,-138,1,-12,-235,296,-101,-176,23,
48,-43,99,30,33,-72,237,177,-125,-40,
38,-64,392,-11,62,-118,-1,42,38,-10,
0,-27,278,0,20,0,-68,-15,28,-12,
0,0,79,0,-9,0,-8,0,-9,0,
0,0,0,0,0,9,0,0,0,0,
0,0,0,5,-3,0,0,28,0,0,
-6,0,19,-9,-12,-2,0,100,8,-35,
-16,12,-46,39,-3,11,12,144,3,43,
-117,-55,-107,73,223,123,-74,14,-95,197,
163,30,-185,17,290,146,86,84,-123,97,
111,-16,-97,-25,283,-25,10,-67,-189,198,
125,-12,-4,62,161,3,45,-9,-145,10,
94,71,-14,-28,153,-95,-11,-11,-152,56,
51,-69,-88,113,143,115,48,-89,-202,163,
124,65,8,-16,110,167,27,-155,-186,86,
45,-223,120,-47,-36,-5,222,-210,243,72,
-121,-421,2,155,10,155,37,-56,46,107,
-28,466,-16,-173,55,-20,-195,-187,140,-41,
-212,294,-34,157,-168,49,145,-145,63,243,
18,191,-154,-92,52,64,-73,46,-134,-27,
-140,-264,26,97,37,-32,156,55,13,-40,
-61,-7,-57,79,212,-184,9,61,-35,172,
-15,13,1,125,16,-49,16,22,-171,-72,
-84,27,-83,37,213,-156,68,152,-121,-57,
92,-26,16,-50,161,74,3,64,-34,-60,
134,84,-34,44,15,-56,0,-75,-25,-4,
58,-59,-102,-75,4,-61,171,193,-160,15,
145,64,-35,40,89,-59,133,107,-209,-82,
48,-93,-155,79,-58,220,116,104,-192,-95,
-3,-69,344,-76,-12,-138,82,69,5,1,
-6,32,289,-5,-7,-28,-74,0,-2,5,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,-2,28,0,0,0,0,0,0,
1,-1,-5,33,-7,-3,0,40,0,-31,
-48,10,-13,33,30,4,-12,134,-5,38,
-3,-105,7,185,202,35,-133,-34,-52,141,
181,-69,109,99,240,-162,37,-119,-103,21,
-50,-54,-4,76,138,-115,-34,39,-148,-118,
83,-33,-94,-77,178,-120,-44,-156,-52,69,
100,34,4,-92,194,79,-39,-165,-116,32,
206,17,4,-81,95,-2,117,-130,70,76,
112,-37,37,-17,47,7,31,-2,-94,68,
-38,-144,64,-10,145,7,74,-53,125,4,
-132,-219,-92,120,131,24,-33,-49,9,44,
-112,269,153,-70,14,-62,-43,-339,230,-32,
-152,409,-39,37,188,-102,200,52,70,-46,
-104,44,-51,0,-43,-95,15,6,-47,-74,
-170,-252,5,69,125,-59,89,34,102,129,
-86,85,-74,33,123,-50,97,95,-278,80,
-67,11,-40,-24,10,14,-28,73,-24,-107,
-59,-34,44,44,109,44,-119,-15,-18,-38,
87,40,-196,160,-39,-90,114,74,-129,5,
17,-85,-69,5,-34,-64,262,141,-15,-100,
-74,-96,-48,159,32,-49,28,190,103,-140,
168,-16,-104,152,173,70,83,-44,-97,-73,
26,-18,15,155,-193,165,71,53,-130,-45,
3,-33,538,-85,-35,-67,152,-8,86,11,
-8,5,363,-14,71,-32,-95,-2,-1,-2,
0,0,42,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,9,0,0,0,0,0,0,
0,-3,-6,145,-1,9,0,9,0,-1,
-50,-26,91,219,-99,63,-17,101,27,40,
53,-56,125,146,-87,89,-126,131,-10,97,
86,-11,86,28,15,-127,-78,45,44,139,
29,77,141,-65,124,-183,13,36,-20,-59,
76,-14,-41,72,38,-230,49,103,25,-26,
137,-48,-25,-26,152,-117,-109,0,-48,96,
53,-28,94,49,0,-67,37,-6,-91,13,
64,-73,135,-92,30,13,28,-101,8,149,
30,-88,83,-91,84,-65,232,-58,75,165,
-246,-196,171,12,149,35,-222,-116,209,72,
-169,229,160,-5,12,120,-84,-97,94,-35,
-69,489,-113,9,104,30,111,-35,-196,-110,
-148,-145,12,-66,173,111,-6,84,131,-47,
-148,-151,122,-45,165,-191,-50,25,-5,152,
-107,-14,104,35,171,-4,-94,150,-68,-31,
13,-27,-31,181,198,2,11,-67,-197,-53,
36,12,-14,53,51,25,-19,148,-78,-158,
0,-99,-72,26,82,-74,103,14,-5,42,
8,11,83,178,35,-74,-22,34,-131,-271,
-122,93,46,-16,108,168,41,-31,-213,114,
25,90,-88,173,23,145,-16,26,188,-116,
38,-66,70,152,-232,109,148,26,81,-35,
-21,-130,651,-113,-35,-120,-4,-84,4,21,
-1,-8,466,-26,47,-18,-49,-11,-5,-7,
0,0,50,0,0,0,-3,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
-3,-9,13,185,18,8,2,5,0,-12,
-135,-40,135,450,-196,71,-35,99,3,8,
16,-100,287,194,-185,351,-136,149,58,30,
154,-59,259,-69,56,43,-82,103,92,18,
170,-29,136,-94,70,209,-89,34,-112,116,
62,116,54,-6,89,-107,51,-3,-45,79,
-63,-63,-23,-21,37,18,93,-55,6,69,
76,-107,9,-95,21,-110,4,45,151,-13,
145,99,-79,-130,-22,-173,247,-52,5,47,
-19,-86,37,-171,71,-111,210,-37,95,62,
-74,-69,100,-60,33,-216,-73,-60,271,39,
-186,281,141,5,129,-36,-41,-17,38,77,
-161,195,6,-45,214,-119,97,-18,111,-173,
-131,-64,236,-53,141,14,-66,35,-17,158,
32,138,63,-71,121,113,-73,0,72,-25,
49,-135,60,173,-63,82,-5,-9,-1,-10,
-19,-168,41,-13,107,126,12,23,-35,-14,
82,88,-2,205,-49,40,109,-48,-87,-99,
-11,14,-21,58,-33,83,119,-52,-7,-9,
-31,31,-76,93,-57,68,-51,-80,-79,-144,
98,43,113,63,-33,-23,57,-8,-40,-43,
-48,-42,26,185,20,21,111,47,98,-106,
-3,-196,299,-64,-34,197,-65,65,205,-7,
-58,-72,598,-174,118,-146,-117,5,-81,-15,
17,-19,292,-10,20,-22,-50,2,-21,0,
9,0,11,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
-2,-3,-45,106,17,-9,0,2,6,-3,
-145,-35,69,480,-114,86,-39,89,-36,10,
-16,-88,179,186,-204,383,-51,125,78,-36,
121,-21,310,19,99,-13,-181,44,100,-103,
-65,-113,114,-28,-109,304,-139,-83,46,145,
104,-51,180,-20,65,4,-31,-36,60,-1,
120,34,78,40,54,-16,-21,45,54,-34,
22,-142,4,-120,111,-62,187,-15,131,40,
20,-70,127,-90,-96,-103,137,-36,263,87,
98,8,-47,-20,-213,-239,189,45,237,35,
-42,166,176,-145,186,87,184,0,75,37,
-97,117,209,-90,165,29,-16,190,26,-34,
-93,92,184,-151,29,112,-8,38,-89,67,
-18,46,74,-31,-1,-83,-17,31,-36,-28,
-31,-104,61,176,-57,78,71,-78,-76,8,
-12,-4,64,6,-151,58,120,-13,-101,-20,
-131,12,16,89,-157,-16,273,-26,-23,-116,
22,-87,-44,94,-68,-55,82,-74,-101,-120,
-86,22,49,-53,-58,53,-37,-84,15,18,
-30,-19,-4,38,-70,38,131,-70,-4,-19,
-21,-55,31,141,-87,60,-2,-45,76,-31,
-63,-54,259,128,34,23,55,-77,8,-78,
-17,-103,401,-249,113,160,-165,-59,90,-42,
-61,-16,471,-128,147,-90,-53,-3,-88,30,
-2,20,115,-5,37,-24,-43,17,-9,0,
0,0,12,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,8,0,0,
-9,-16,-1,167,7,51,24,-16,0,-9,
-172,-38,-67,465,50,133,-10,38,-94,-37,
-119,-124,15,178,-94,233,-41,66,-39,-53,
-59,-114,60,218,73,-66,-25,-93,58,25,
76,-119,22,31,-3,216,10,25,-68,-43,
87,-162,128,14,-29,-11,-163,-57,-36,3,
86,-116,16,-102,-139,149,53,-42,84,-15,
60,21,160,-15,-142,-54,-64,-48,166,-196,
8,-47,49,-23,-131,18,197,-7,127,-172,
46,27,55,-169,-243,3,375,7,10,-18,
60,-16,13,-69,-172,46,250,125,40,-95,
8,193,153,-92,117,-34,-6,-23,-208,-23,
12,-17,37,-89,129,23,-79,60,-13,-25,
-24,29,110,-58,11,124,3,-74,-45,-78,
-91,10,-30,29,-3,-46,17,-73,34,-109,
9,-136,3,81,8,-92,70,-41,-23,-99,
17,-19,21,31,12,16,-93,-144,-14,-44,
-84,-14,-12,160,-46,-104,13,-41,-77,-23,
-27,-19,-18,17,-18,11,74,-45,-23,-108,
-30,40,81,1,73,10,3,-179,-252,-27,
58,94,103,35,-160,-35,19,-106,60,-42,
-97,-50,137,-64,24,110,-103,0,108,-89,
-11,-94,332,-138,105,122,-185,-4,-83,-4,
-28,49,443,-15,109,-47,-122,11,-90,48,
0,32,102,8,34,-11,-59,-3,-9,0,
0,0,3,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
9,0,0,0,0,0,0,0,0,0,
14,-23,34,51,-21,58,9,-24,4,-13,
-83,-17,7,556,50,92,-7,2,-98,-89,
